"sep=,"
id,payload_encoding,transceived_at,inserted_at,device_id,interface_id,payload,meta.ack,meta.adr_ack_req,meta.chan,meta.codr,meta.confirm,meta.data_rate,meta.datr,meta.dev_nonce,meta.frame_count_up,meta.frame_port,meta.frequency,meta.gateway_stats.router_id,meta.gateway_stats.router_id_hex,meta.gateway_stats.rssi,meta.gateway_stats.snr,meta.gateway_stats.tmst,meta.ipol,meta.lns_packet_uuid,meta.lorawan_toa_ms,meta.mac_commands,meta.modu,meta.powe,meta.region,meta.region_meta.bandwidth,meta.region_meta.bitrate,meta.region_meta.code,meta.region_meta.datarate,meta.region_meta.name,meta.region_meta.spreadingfactor,meta.rfch,meta.rx,meta.size,meta.stat
7ff8184d-40a2-47e2-a00f-10ab9a94e6d7,binary,2021-03-16 10:07:44.191341Z,2021-03-16 10:07:44.212385Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,363,1,867.1,123656386776823,00007076FF020EF7,-90,9.0,3134557995,,7ff8184d-40a2-47e2-a00f-10ab9a94e6d7,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
4538ccae-87af-4191-99e4-726caa5448e9,binary,2021-03-16 10:07:35.985996Z,2021-03-16 10:07:36.006158Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,362,1,868.5,123656386776823,00007076FF020EF7,-90,7.2,3126350268,,4538ccae-87af-4191-99e4-726caa5448e9,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
2ec4de7e-df63-452c-9179-29f46c5ea3ef,binary,2021-03-16 10:07:27.781435Z,2021-03-16 10:07:27.814886Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,361,1,868.3,123656386776823,00007076FF020EF7,-86,9.5,3118142572,,2ec4de7e-df63-452c-9179-29f46c5ea3ef,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
e2850eef-a9b0-45e3-af31-6c6e0ee38f77,binary,2021-03-16 10:07:19.577291Z,2021-03-16 10:07:19.599844Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,360,1,868.1,123656386776823,00007076FF020EF7,-90,10.2,3109934876,,e2850eef-a9b0-45e3-af31-6c6e0ee38f77,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
50a0ae0b-345d-4f48-87f4-03e73e211887,binary,2021-03-16 10:07:11.367332Z,2021-03-16 10:07:11.392399Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,359,1,867.9,123656386776823,00007076FF020EF7,-89,10.0,3101727179,,50a0ae0b-345d-4f48-87f4-03e73e211887,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
c4fcd6d1-abc0-4dd8-a153-e250671138aa,binary,2021-03-16 10:07:03.160681Z,2021-03-16 10:07:03.184037Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,358,1,867.7,123656386776823,00007076FF020EF7,-89,10.2,3093519467,,c4fcd6d1-abc0-4dd8-a153-e250671138aa,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
2ee1b947-3e3b-45d7-94d5-86d506f5b323,binary,2021-03-16 10:06:54.946384Z,2021-03-16 10:06:54.967697Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,357,1,867.5,123656386776823,00007076FF020EF7,-89,7.8,3085311771,,2ee1b947-3e3b-45d7-94d5-86d506f5b323,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
be1e37e0-3f55-40ce-9936-02edf1bc5baa,binary,2021-03-16 10:06:46.745207Z,2021-03-16 10:06:46.766078Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,356,1,867.3,123656386776823,00007076FF020EF7,-89,9.5,3077104067,,be1e37e0-3f55-40ce-9936-02edf1bc5baa,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
87735ab9-68e5-4368-9e35-8ae558f504ba,binary,2021-03-16 10:06:38.540471Z,2021-03-16 10:06:38.561933Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,355,1,867.1,123656386776823,00007076FF020EF7,-90,9.8,3068896387,,87735ab9-68e5-4368-9e35-8ae558f504ba,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
9fc7da97-fa15-4348-be5f-82d67cc7b0f0,binary,2021-03-16 10:06:30.317825Z,2021-03-16 10:06:30.340970Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,354,1,868.5,123656386776823,00007076FF020EF7,-88,7.5,3060688644,,9fc7da97-fa15-4348-be5f-82d67cc7b0f0,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
66b0f192-42bd-4b8a-84fc-bba82a7d8d00,binary,2021-03-16 10:06:22.121802Z,2021-03-16 10:06:22.142180Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,353,1,868.3,123656386776823,00007076FF020EF7,-86,9.2,3052480948,,66b0f192-42bd-4b8a-84fc-bba82a7d8d00,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
eb1466c5-ee4e-4bd2-bcad-0359bf47a831,binary,2021-03-16 10:06:13.914198Z,2021-03-16 10:06:13.940860Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,352,1,868.1,123656386776823,00007076FF020EF7,-90,10.0,3044273228,,eb1466c5-ee4e-4bd2-bcad-0359bf47a831,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
66f21e49-c25f-44ac-9381-88ad214f57cc,binary,2021-03-16 10:06:05.702305Z,2021-03-16 10:06:05.724926Z,bc9fb74e-aca2-46c7-a9de-610be5219998,ab123d85-dbd0-4e23-8054-c5a1cf257647,000000000000000000000000000000000000000000000000,false,false,,4/5,false,5,SF7BW125,,351,1,867.9,123656386776823,00007076FF020EF7,-90,10.2,3036065547,,66f21e49-c25f-44ac-9381-88ad214f57cc,82.176,,LORA,,eu863,125,5470,eu863,5,EU863,7,,,37,1
